Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
eastgarohills,333416,210811,85001,44197,204735
southgarohills,152448,93034,39985,14331,99025
ribhoi,274549,170752,95409,15129,164656
jaintiahills,417748,204978,113884,46557,257677
westkhasihills,403824,252229,124769,46510,232628
westgarohills,671672,398674,193898,72856,405300
eastkhasihills,863568,617585,306161,37177,520605
