Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
mon,253333,110825,105938,35284,110105
tuensang,245957,133589,92300,25593,126965
zunheboto,144592,98549,48806,21147,70378
wokha,164790,123178,58999,11657,92729
mokokchung,205176,163990,81378,21152,102273
phek,158693,99332,61720,15775,81184
kohima,279978,197095,103701,16809,159427
dimapur,356363,252381,110679,24130,220707
