Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
south,145240,102986,51510,22330,70998
east,279470,208091,109054,28114,142286
west,135056,89477,50611,17498,66466
north,43433,29680,17249,6127,20043
