Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
westtripura,1831024,1561015,574204,232431,1042337
northtripura,752017,618158,203020,79882,472081
southtripura,935911,767399,276108,128406,533502
dhalai,419229,364755,117074,56113,246451
