Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
supaul,2404110,1277801,457655,499069,1477237
pashchimchamparan,4250339,2128759,785072,860130,2657171
begusarai,3187139,1824696,598023,425458,2182211
sitamarhi,3683418,1701503,765918,478495,2476778
jamui,1886123,1024629,462541,311043,1114187
sheikhpura,673946,380338,146967,91237,439488
gaya,4711494,2662655,1010867,845708,2910631
aurangabad,2723600,1685505,481461,429019,1828175
vaishali,3768683,2280717,746005,434775,2608087
madhubani,4803939,2572024,1141280,648890,3021348
darbhanga,4153196,2074257,722546,591413,2864118
saran,4191113,2484590,518875,634054,3090152
rohtas,3132376,2029898,541753,464922,2145397
sheohar,705345,347378,139169,107220,469194
lakhisarai,1069610,591763,195091,150639,733453
madhepura,2171274,1017227,428258,398434,1369361
kishanganj,1830500,966004,392117,190935,1262465
saharsa,2037229,948711,349988,330636,1372060
jehanabad,1029414,603210,215421,102976,714476
patna,6223641,3835400,1441114,622603,4180617
gopalganj,2699381,1620068,336751,455315,1943499
nalanda,3049976,1715423,753692,343773,1958446
purbachamparan,5509728,2784199,1167060,777968,3609367
araria,3043555,1478278,708543,453185,1899145
buxar,1809789,1126993,335827,259834,1225876
samastipur,4562427,2542948,927589,529122,3124916
siwan,3541248,2273735,448216,591633,2538390
purnia,3518277,1616036,774600,455607,2315894
munger,1445424,895708,233316,237093,985766
khagaria,1804174,924347,298623,308555,1213046
kaimur(bhabua),1743840,1067103,276685,267567,1211516
bhagalpur,3250912,1821044,520891,520960,2227699
muzaffarpur,5171819,2963521,914691,849990,3477085
katihar,3309832,1565167,668608,388989,2264640
bhojpur,2893508,1802499,518195,377468,2012657
nawada,2359173,1257741,508681,371287,1493754
banka,2183330,1144456,365130,466968,1367147
