Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"14,898","14,405","14,604","14,876","7,481","14,549",422,11.0,1.0,10.0,"7,730","2,012","13,452","13,463","2,017","3,422","13,401",149,"1,240","8,342",878,"1,267",414,33,"4,089","4,122","5,986",232,"4,276","89,650","13,257","13,257",,,,"13,959","13,944",1,"7,113","11,578",231
Krishnagiri,"30,162","24,063","28,674","28,911","6,013","29,505",385,180.0,1.0,179.0,"20,747","13,556","27,297","27,477","3,823","3,164","27,288",304,"4,245","20,152",883,"1,615",411,43,"8,836","8,879","12,995",365,"2,619","160,520","26,747","26,805",,,,"27,386","24,992",110,"10,785","34,629",542
Madurai,"55,230","49,488","54,239","54,327","38,262","59,544","2,001",10.0,2.0,8.0,"32,747","13,111","48,770","48,780","2,986","7,686","48,633",603,"4,550","35,671",925,"3,844","1,248",67,"14,344","14,411","11,839",613,"3,626","283,307","48,338","48,419",,,,"50,431","47,447",25,"7,718","33,480",560
Nagapattinam,"24,864","22,648","29,062","24,124","12,741","24,864",945,8.0,1.0,7.0,"14,378","2,438","21,792","21,800","6,303",48,"21,573",284,"2,372","17,117",922,"2,142",635,54,"5,838","5,892","9,352",194,"3,342","135,355","20,477","21,641",,,,"22,540","20,019",812,"14,414","70,191",143
Namakkal,"23,485","21,163","25,327","23,361","15,531","27,697",904,10.0,,10.0,"12,507","1,810","20,925","20,935","4,555","5,023","20,753",195,"2,558","12,657",876,"1,903",797,51,"7,283","7,334","9,618",38,"3,187","212,820","20,678","20,674",,,,"21,333","21,275",585,"7,776","40,802",339
Nilgiris,"8,414","7,845","8,393","8,089","5,623","12,089",135,10.0,1.0,9.0,"5,247","2,185","7,581","7,591","1,529",629,"7,571",79,"1,867","6,309",984,644,66,19,"2,666","2,685","3,720",325,"2,954","192,535","7,399","7,406",,,,"8,016","7,728",240,"3,206","10,688",81
Perambalur,"9,650","8,454","9,049","9,186","4,576","9,477",51,4.0,,4.0,"5,303",426,"8,276","8,280","1,824","1,996","8,189",96,"1,097","5,737",965,796,104,3,"1,870","1,873","3,046",,"1,526","48,760","8,047","8,072",,,,"8,475","8,256",27,"4,115","19,040",90
Pudukkottai,"27,453","23,981","26,135","27,169","20,027","29,030","1,548",8.0,3.0,5.0,"16,906","1,922","24,524","24,532","3,759","2,602","24,451",310,"2,215","15,368",901,"1,585",494,40,"6,079","6,119","8,297",142,"2,131","205,730","24,391","24,362",,,,"24,841","24,449","1,503","10,453","28,441",292
Ramanathapuram,"22,664","20,720","20,234","21,789","15,482","26,025",773,63.0,59.0,4.0,"13,082","6,167","19,644","19,707","4,138","4,101","20,073",202,"2,090","13,246",961,"1,728","1,256",18,"6,510","6,528","8,699",258,"2,963","193,983","19,815","19,824",,,,"20,359","18,594","1,206","10,964","35,914",99
Salem,"58,424","51,342","53,842","56,549","49,485","56,319",974,60.0,1.0,59.0,"34,391","17,717","52,851","52,911","2,326","10,242","52,486",425,"5,246","36,719",898,"4,536",814,7,"14,667","14,674","13,736",1,"5,328","296,345","52,113","52,122",,,,"52,225","51,972",315,"6,977","35,415",766
Sivaganga,"21,220","19,380","19,991","20,973","14,048","21,665",285,4.0,,4.0,"12,896","9,586","18,821","18,825","1,699","2,044","18,566",172,"1,858","12,726",922,"1,015",324,41,"6,468","6,509","7,549",203,"2,317","186,959","18,792","18,670",,,,"19,478","19,153",1,"3,828","11,331",103
Thanjavur,"37,459","33,645","43,102","37,296","11,890","50,000",496,13.0,3.0,10.0,"21,817","5,969","33,406","33,419","2,554","4,286","33,105",452,"3,359","21,565",932,"2,622",597,87,"11,219","11,306","17,404",271,"2,963","146,818","32,746","32,803",,,,"33,987","33,217","1,349","4,865","57,441",392
Theni,"18,881","15,244","17,666","18,591","14,294","19,556",657,32.0,2.0,30.0,"13,613","6,893","16,769","16,801","2,277","1,253","16,699",230,"2,397","11,795",928,"1,117",455,21,"6,142","6,163","7,098",185,"1,932","160,150","16,656","16,650",,,,"17,037","15,321",,"4,204","41,991",264
Thiruvallur,"48,211","43,890","51,122","47,351","36,590","50,785",679,13.0,2.0,11.0,"33,049","9,019","42,993","43,006","4,385","4,085","42,508",534,"4,827","30,849",925,"2,788",406,73,"10,484","10,557","9,508",280,"8,025","234,548","42,508","42,508",,,,"45,034","45,034",,"9,467","54,048",475
Thiruvarur,"20,400","18,805","18,566","20,156","18,670","20,539",192,11.0,,11.0,"12,408","3,608","18,102","18,113",653,,"17,940",173,"1,069","11,914",975,"1,432",428,47,"4,678","4,725","10,293",14,"3,745","206,990","17,927","17,888",,,,"18,722","17,774",42,"3,660","47,152",136
Tiruchirappalli,"45,246","40,189","50,958","44,801","14,267","64,117",769,44.0,7.0,37.0,"26,596","5,440","40,717","40,761","1,421","6,015","40,328",434,"4,191","28,533",925,"3,338","1,241",85,"10,570","10,655","13,275","1,539",408,"192,155","39,619","39,582",,,,"40,135","39,247","1,099","4,784","54,284",276
Tirunelveli,"49,173","43,333","44,685","47,378","25,098","53,150",316,32.0,23.0,9.0,"21,027","8,209","42,780","42,812","7,160","11,055","42,590",384,"4,501","25,056",940,"3,004",760,40,"14,920","14,960","13,008","1,093","1,121","149,477","42,542","42,538",,,,"44,518","39,547",107,"7,483","21,422",139
Tirupur,"33,511","31,125","30,872","32,950","21,582","37,835","1,838",9.0,,9.0,"18,539","3,792","30,856","30,865","5,179","3,488","30,679",205,"2,839","22,419",947,"2,885",489,25,"7,911","7,936","6,855",267,"3,801","100,545","30,533","30,572",,,,"30,434","30,434",171,"10,184","37,705",226
Tiruvanamalai,"41,489","38,715","40,654","41,540","26,606","50,999",552,65.0,12.0,53.0,"32,230","19,214","37,434","37,499","1,298",112,"36,907",595,"4,101","31,977",920,"2,792","1,034",26,"10,030","10,056","10,246",,"6,608","158,491","36,907","36,907",,,,"41,427","39,148",73,"5,360","22,790",581
Toothukudi,"25,428","23,586","21,822","24,829","14,725","26,998","1,403",15.0,,15.0,"14,588","4,974","22,916","22,931","3,277",855,"22,646",175,"1,847","16,134",960,"1,057",402,16,"8,827","8,843","8,553",609,"2,511","77,998","22,464","22,868",,,,"23,064","21,789",,"6,762","61,869",123
Vellore,"63,049","53,819","61,561","62,271","37,570","81,692","1,927",85.0,14.0,71.0,"41,950","15,878","55,585","55,670","6,601","8,877","54,991",680,"8,162","41,478",921,"3,800","1,567",44,"22,337","22,381","17,106",686,"4,799","352,130","54,906","54,487",,,,"57,189","54,392",349,"19,385","146,883",427
Viluppuram,"62,638","56,046","69,581","62,252","35,555","79,250","1,368",,,,"49,599","27,012","56,702","56,702","1,822",887,"55,904",840,"6,064","46,391",878,"4,877","1,076",23,"13,266","13,289","16,530",,"5,876","339,520","56,549","55,904",,,,"53,975","53,975",418,"4,944","65,465",219
Virudhunagar,"29,790","28,311","28,034","29,127","15,276","35,471","3,549",25.0,17.0,8.0,"18,109","8,585","27,180","27,205","8,059","6,413","26,885",291,"3,322","15,515",982,"1,917",389,28,"11,333","11,361","9,144",676,"3,094","250,745","26,885","26,868",,,,"26,477","24,988","1,258","12,878","36,450",300
