Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_West Bengal,"1,621,046","1,419,251","137,993",81.7,85.0,"9,959",76.8,80,"17,559",0.5,"248,574","3,890","1,248,560","1,266,199","253,199","198,373","18,940","1,172,610","1,021,256",951,63.3,0.3,"591,941","32,717",41.9,89.9,48.6,1.7,0,0,28,"1,100","2,036",65.5,37.2,"9,869","60,340","44,444","1,413,104",99.5,743
Alipurduar,"23,565","21,437","1,814",81.9,90.1,107,13.1,0,291,0.0,"3,683",37,"22,571","22,862","5,419","3,788",349,"22,474","20,169",938,79.6,0.1,"16,955",349,51.7,95.1,36.6,2.3,0,0,2,3,0,77.3,41.7,225,"2,425",657,"20,972",99.6,2
Bankura,"55,864","53,410","4,953",83.6,89.1,9,13.0,1,146,0.7,"2,293",0,"48,986","49,133","10,855","2,216",822,"47,083","46,018",929,76.8,0.1,"23,809",503,21.1,97.8,30.5,0.3,0,0,1,0,0,59.8,16.6,179,455,"2,559","52,270",100.0,11
Birbhum,"63,335","59,915","5,473",88.4,83.7,111,53.4,14,437,3.1,"5,621",0,"59,405","59,856","8,826","3,856",661,"58,831","55,273",948,54.0,0.0,"8,482","2,109",46.6,75.6,47.8,0.0,0,0,0,13,0,76.2,35.7,334,642,"2,212","61,326",99.8,27
Dakshin Dinajpur,"27,234","24,299","2,656",80.5,85.7,432,94.5,0,153,0.0,338,,"20,950","21,103","4,939",326,319,"21,199","20,117",950,17.6,0.2,"3,477","2,013",57.4,95.3,45.5,0.2,0,0,1,4,,85.1,43.7,371,"2,243","2,001","24,649",100.0,6
Darjiling,"24,037","20,224",864,82.1,124.9,233,45.3,1,93,1.1,"4,457",0,"26,062","26,156","6,624","3,804",477,"21,279","20,566",962,109.4,0.1,"18,507","1,480",66.8,92.1,65.2,1.4,0,0,1,0,,54.3,17.2,276,"1,300",884,"23,587",99.9,7
Haora,"71,953","64,313","5,318",92.0,94.0,303,57.9,0,284,0.0,"8,195","1,578","36,255","36,539","8,683","6,764",411,"35,929","33,536",961,80.7,0.2,"24,634","1,781",45.3,99.6,66.4,3.1,0,0,0,7,169,51.0,45.1,852,"5,073","1,441","61,119",99.6,20
Hugli,"75,207","66,400","2,289",84.9,87.7,306,66.4,0,48,0.0,"20,402",0,"58,479","58,527","13,702","18,369",692,"57,795","55,561",959,81.2,0.1,"37,557","2,037",34.8,95.2,59.2,1.1,0,0,3,0,20,56.0,49.7,384,"2,499","1,386","68,189",100.0,59
Jalpaiguri,"38,259","35,217","2,021",83.6,88.1,910,57.9,3,153,1.9,160,160,"26,984","27,140","7,721",0,398,"26,471","25,579",938,18.6,0.0,"23,608","1,420",44.8,87.2,63.4,0.6,0,0,0,93,0,79.1,56.5,395,710,"1,710","33,857",100.0,29
Jhargram,"18,528","17,956",861,88.8,87.8,95,68.8,14,49,22.2,822,64,"18,419","18,482","4,000",739,279,"18,083","17,022",942,62.0,0.0,"2,918","1,015",51.8,91.2,35.6,4.7,0,0,1,0,0,79.5,75.1,358,214,706,"16,375",100.0,3
Kalimpong,"2,503","2,120",119,83.7,99.6,20,62.5,0,12,0.0,,,"1,623","1,635",644,,29,"1,507","1,481","1,025",94.3,0.1,"1,073",103,40.4,94.2,5.4,0.0,0,0,0,0,,17.1,11.8,16,141,77,"2,200",97.3,0
Koch Bihar,"53,015","47,962","4,085",83.5,90.4,658,85.3,0,"1,082",0.0,"7,706",,"43,295","44,377","7,578","7,270",574,"43,607","37,926",948,68.1,0.0,"22,476","1,141",26.1,87.2,66.1,0.7,0,0,0,0,,74.8,51.2,208,"2,782",868,"47,627",100.0,9
Kolkata,"97,742","38,878","2,624",59.8,31.7,"1,828",125.5,0,,,"5,106",0,"74,079","74,079","36,329","3,460","1,921","70,080","52,990",994,42.7,1.8,"44,001","2,944",78.2,84.6,72.2,8.0,0,0,0,0,"1,212",94.7,34.8,"1,075","4,031","1,165","35,404",99.1,29
Maldah,"104,288","93,517","15,215",81.4,64.5,225,37.1,0,"2,597",0.0,"9,607",,"83,111","85,708","8,827","8,636","1,479","77,957","67,866",920,47.6,0.0,"6,881","2,160",41.0,67.7,46.9,0.7,0,0,0,23,2,74.4,36.6,422,"2,793","1,868","96,390",98.1,21
Murshidabad,"173,092","159,839","26,707",80.3,85.2,973,81.9,0,"5,134",0.0,"40,281",,"149,724","154,858","16,496","36,273","2,574","121,641","102,771",957,68.1,0.2,"82,192","2,871",30.0,95.2,26.3,0.2,0,0,2,1,,38.5,10.5,403,"10,636","2,302","154,944",99.9,35
Nadia,"78,132","73,426","4,304",83.5,115.5,382,62.4,0,138,0.0,"27,695","1,116","71,237","71,375","18,577","26,247",851,"62,474","58,526",961,104.2,0.1,"36,111","2,589",55.0,92.4,54.5,0.9,0,0,0,0,0,77.1,69.6,409,"2,871","3,845","71,619",100.0,9
North Twenty Four Parganas,"147,687","120,546","5,938",76.1,81.6,275,62.1,1,284,0.4,"11,395",170,"63,007","63,292","17,654","9,823",799,"48,972","44,954",950,67.4,0.1,"29,200","1,805",42.6,84.2,59.4,4.3,0,0,0,836,107,67.3,54.1,"1,135","5,473","4,033","122,121",98.6,20
