Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Saharanpur,"100,435","31,000","60,358","99,888","1,564","9,388",595,"24,261","22,912","1,349","27,792","19,659","27,792","52,053","2,529",,"91,217","2,010","6,855","54,172",886,918,843,338,"4,067","4,405","20,429",,"41,029","822,300","45,736","80,593","92,753","92,513","92,120","90,896","90,896",,"6,509","3,164",19
Sambhal,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Sant Kabir Nagar,"42,101","20,765","20,337","38,854",,"5,099",430,"8,333","6,083","2,250","32,400","13,394","32,400","40,733",139,,"39,008",386,"7,822","27,218",882,34,51,139,"1,208","1,347","11,530",215,"38,941","414,980","13,941","42,611","43,651","40,748","40,573","39,573","18,045",,"1,613",725,73
Sant Ravidas Nagar,"42,550","8,322","35,041","39,991","10,886",90,45,"19,163",549,"18,614","19,400","12,460","19,411","38,574",56,2,"31,799",129,342,"18,142",971,,,16,"4,133","4,149","11,160",,"30,985","795,039","12,732","40,896","38,873","38,983","41,846","38,552","34,084",,"4,385","4,036",
Shahjahanpur,"82,302","80,885","66,266","77,739","22,536","8,868",234,"30,130","9,885","20,245","28,719","7,409","28,719","58,849",195,"2,107","66,451",681,"8,791","6,496",924,194,18,28,"2,280","2,308","13,939",428,"14,370","572,968","30,314","76,298","72,164","67,426","70,419","71,029","71,029",,"4,063","7,374",95
Shamli,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Shrawasti,"25,296","21,064","21,194","23,079","23,447","5,031",,"8,396","7,215","1,181","15,787","18,830","15,787","24,183",,,"22,163",638,"10,016","20,895",949,,,,247,247,"9,608",,"66,257","347,020","23,093","22,933","24,144","23,658","23,082","23,461","24,100",,467,209,
Siddharth Nagar,"72,147","2,445","61,380","61,419","17,914",53,13,"31,971","12,454","19,517","34,274","30,049","34,274","66,245",668,,"66,285",461,"3,910","64,401",869,10,9,9,"1,600","1,609","14,383",,"115,254","1,236,226","24,622","66,503","67,454","66,917","66,712","64,022","64,022",,694,"1,397",
Sitapur,"135,637","74,895","98,223","121,709","57,303",,,"44,768","14,087","30,681","77,556",,"77,556","122,324",479,958,"125,589",828,"38,491","117,993",934,81,"2,506",11,"7,726","7,737","21,194",,,"31,395","65,693","124,015","122,192","116,504","114,467","122,089","118,860",,"10,226","10,341",
Sonbhadra,"37,376","31,117","19,907","34,751","30,201",185,81,"3,456","1,137","2,319","25,197","22,621","28,890","32,346",,,"29,765",382,"11,828","25,562",911,20,11,131,"6,691","6,822","14,708",,"80,187","1,014,574","10,464","42,972","43,025","39,739","39,171","41,538","40,459",3,"3,965","5,380",
Sultanpur,"55,822","40,043","32,775","50,464","12,874","1,724",143,"25,988","21,446","4,542","43,539","43,693","43,949","69,937","1,600",,"48,504",276,"12,163","42,309",932,24,485,3,"3,251","3,254","30,567",,"35,914","1,169,722","30,037","59,157","61,087","55,983","56,636","54,154","53,552",,"3,391","5,846",
Unnav,"77,561","77,561","53,737","67,832","20,491","2,850",66,"13,351","6,506","6,845","35,007","29,386","35,609","48,960",377,,"47,973","2,939","4,696","32,983",901,,"1,971",10,"3,810","3,820","32,622",,"60,139","1,561,870","33,099","72,302","77,513","75,291","77,351","69,363","69,348",,"5,880","7,531",
Varanasi,"100,151","86,995","87,061","85,400","52,222","4,412",209,"7,636","6,302","1,334","28,149","19,180","28,149","35,785",601,288,"87,982",463,"12,986","70,480",904,42,897,299,"11,003","11,302","9,515","6,758","4,663","36,270","46,042","97,758","89,572","79,990","80,724","45,602","69,451",,"2,255","1,855",
