Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
malkangiri,650272,298272,187238,145888,317854
nayagarh,994394,744592,236601,126469,632570
cuttack,2715991,2164733,723083,261696,1732874
khordha,2377881,1908364,687148,186537,1510222
kandhamal,760688,445005,164498,210306,389204
sonapur,0,0,0,0,0
rayagada,1013184,473419,221575,275705,523514
debagarh,325060,219494,87967,91776,146856
dhenkanal,1233413,897461,282152,184557,771946
kalahandi,1657454,916894,375183,429572,861270
koraput,1445650,656909,410384,326213,710849
mayurbhanj,2616094,1521068,528960,784494,1327984
kendrapara,1484666,1167002,331410,164198,992150
bargarh,1524308,1067288,505168,316733,709366
sundargarh,2179388,1459525,552801,366404,1261576
jagatsinghapur,1161914,940154,304268,124983,735030
jajapur,1892850,1391186,427595,162010,1305633
ganjam,3647705,2420632,926576,640496,2082090
nuapada,636546,344553,158314,168712,310760
kendujhar,1880589,1151109,457774,360967,1065363
bhadrak,1562343,1183229,336501,164211,1066068
baleshwar,2417504,1765813,665374,384131,1390366
puri,1762388,1385026,476615,217425,1084641
jharsuguda,602248,438835,185828,82579,335382
sambalpur,1075005,759820,355237,179118,541722
gajapati,596785,296077,167586,133472,297330
balangir,1756012,1037303,418759,361710,979157
baudh,463804,307128,129673,107540,227776
nabarangapur,1286444,546940,283558,364468,640580
anugul,1316949,939552,323315,228782,766592
