Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
east,314116,263551,126148,32418,155765
north,45687,36426,16983,6253,22627
west,146490,126465,55735,35594,63493
south,158628,137147,46808,37871,80280
