Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
northwest,4341809,3397891,1365098,58170,2919441
north,971010,801911,314250,13740,643120
southwest,2764854,2286187,909021,57018,1798989
west,2880378,2329450,966686,34911,1879842
south,3112998,2514200,973384,70144,2070764
northeast,2646723,2052213,756587,47375,1843877
east,1905543,1596488,636668,29508,1240490
central,541291,436418,184682,12046,344860
newdelhi,120704,103598,51495,3002,66757
