Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
yanam,62368,44995,16999,1634,43757
pondicherry,0,0,0,0,0
karaikal,206690,162375,59769,11072,136014
mahe,42891,37618,10853,1530,30539
