Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
northtripura,740026,597238,199518,76071,466595
southtripura,923610,741604,272484,124126,528541
dhalai,410688,345025,115255,54290,241441
westtripura,1809465,1518867,563835,219349,1039365
