Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
east,296287,234185,117290,30190,148873
north,44546,32880,17116,6189,21296
west,140656,106375,53111,24957,64962
south,151786,118845,49103,29080,75496
