Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
northwest,4133865,3184510,1295008,56771,2782628
north,946524,765492,305165,13483,627938
southwest,2620900,2131041,860424,53410,1707170
west,2779734,2217687,928537,34850,1816996
south,2998997,2381111,942369,65539,1991870
northeast,2524035,1915276,715553,44795,1764357
east,1847295,1522761,612187,28034,1207757
central,552709,438107,187841,11857,353201
newdelhi,126441,106517,52870,3021,70911
