Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
northwest,3840472,2889297,1196562,54735,2589336
north,910949,713941,292026,13107,605834
southwest,2418899,1917838,792355,48421,1578153
west,2635324,2060015,874117,34759,1726646
south,2835777,2194571,897689,59192,1879129
northeast,2350584,1726811,658137,41186,1651460
east,1763244,1418505,577220,25962,1160270
central,570290,440654,192681,11578,366091
newdelhi,135561,111050,55002,3050,77632
