Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
east,287756,220753,113097,29134,145542
north,43986,31239,17182,6158,20660
west,137828,97561,51846,20897,65710
south,148477,110632,50292,25483,73212
