Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
C S M Nagar,"45,570","25,988","36,081","41,414","38,567","10,975",536,"1,116",306,810,"27,819","14,903","27,819","28,935",115,,"30,274",557,"2,682","28,679",936,20,26,25,"2,780","2,805","14,266",,"39,140","213,477","21,562","40,917",217,"1,116","2,810","39,263","56,740",81,183,449,35
Chandauli,"44,098","23,176","29,680","36,806","41,187","18,588",333,"4,601","2,330","2,271","22,754","16,602","23,103","27,704",165,30,"29,543",300,"2,432","29,131",901,92,51,173,"8,214","8,387","6,108",541,"46,953","333,842","16,548","43,167",963,"2,663","4,702","43,875","43,616",172,"1,587","6,242",20
Chitrakoot,"24,178","8,397","18,083","21,135","19,186","17,530",411,"1,626",209,"1,417","17,117","10,100","17,117","18,743",16,,"18,510",241,"3,277","18,325",940,175,3,52,"2,385","2,437","5,218",,"60,282","492,958","14,790","22,723",135,731,"2,174","23,519","23,367",182,"1,379","5,082",9
Deoria,"84,686","47,572","64,957","70,768","62,080","23,105",198,"2,741","1,214","1,527","44,972","11,849","49,960","52,701","1,411","2,497","57,137",561,"3,850","49,430",916,202,653,17,"4,772","4,789","31,456",0,"73,946","416,092","30,346","77,276",638,"2,336","5,607","74,788","89,024",27,"4,898","2,998",
Etah,"55,899","30,400","37,678","49,610","55,794","31,548",828,"12,526",72,"12,454","16,814","3,315","18,519","31,045",71,0,"30,046",453,"1,447","27,056",878,528,116,14,"1,292","1,306","8,962",,"49,304","511,410","23,337","47,104","2,768","4,353","6,607","43,648","41,852",4,302,"1,207",115
Etawah,"42,342","15,033","24,167","40,432","38,753","26,476",730,690,185,505,"30,679","21,251","32,986","33,676","3,154","1,344","33,367",398,"2,578","32,641",911,201,116,15,"2,174","2,189","14,339",4,"40,418","760,836","30,642","42,252",154,404,"1,350","36,252","36,030","1,500","1,948","4,756",
Faizabad,"61,997","21,368","43,385","56,537","50,992","25,878",598,"3,851",0,"3,851","33,542","27,695","46,934","50,785","1,095","5,387","49,583",840,"2,328","35,137",909,597,94,22,"1,387","1,409","11,959",0,"63,561","304,661","25,661","54,683",407,717,"1,652","54,332","54,440",0,"4,642","8,650",107
Farrukhabad,"58,789","23,092","35,086","42,365","55,684","34,532","1,071","13,508",191,"13,317","19,853","12,868","25,785","39,293",389,"2,086","39,188",604,"2,038","29,444",886,"1,411",695,13,"1,228","1,241","13,292",514,"66,109","879,761","28,276","52,890","2,593","4,046","5,491","42,627","37,025",18,"7,300","4,032",
Fatehpur,"74,763","43,703","55,962","57,719","68,901","50,486","1,235","13,110",609,"12,501","32,266","29,896","33,543","46,653",352,393,"46,151",630,"5,936","43,722",902,22,235,35,"1,778","1,813","5,353",12,"32,528","243,081","34,242","57,342",208,"1,728","4,152","57,747","56,076",38,"2,411","2,574",9
Firozabad,"75,756","45,756","53,857","55,125","74,609","50,515","3,070","2,877",804,"2,073","31,970","10,907","38,961","41,838",103,558,"46,849",940,"7,182","38,250",940,"2,029","1,682",28,"2,932","2,960","19,371",0,"94,296","851,864","33,070","64,960","4,746","5,200","5,981","52,754","52,546",0,"3,764","7,467",8
Gautam Buddha Nagar,"55,486","42,442","36,691","45,530","48,436","22,005",939,"3,564",83,"3,481","16,948","8,959","38,097","41,661","1,309","7,654","41,528",322,"7,722","34,516",873,3,393,36,"3,056","3,092","12,924",238,"71,391","669,412","31,333","51,059","5,855","5,189","7,408","48,860","46,459",0,"5,242","7,963",
Ghaziabad,"112,385","62,248","80,490","96,189","113,154","33,907","3,312","19,834","15,389","4,445","17,225","4,398","28,906","48,740","1,297","4,229","71,757",543,"7,238","51,301",908,"1,762",911,31,"2,435","2,466","18,529","2,554","45,255","471,487","59,770","97,204","4,703","6,524","9,986","106,100","115,441","2,842","7,112","13,011",23
Ghazipur,"100,262","55,602","74,920","90,629","64,841","16,915",631,"12,869","6,173","6,696","44,395","30,752","45,127","57,996",838,0,"61,680",637,"5,881","60,307",918,997,249,72,"7,013","7,085","8,364",0,"25,806","229,491","35,246","93,463",752,"2,655","5,844","85,372","78,447",3,"1,216","4,386",2
Gonda,"115,508","32,237","65,134","93,090","87,834","42,002","1,192","21,170","1,138","20,032","49,351","46,245","50,471","71,641","1,896","1,827","72,807","1,200","5,083","66,524",918,466,156,42,"4,088","4,130","24,776",664,"58,713","326,513","40,591","101,637","1,173","4,023","8,508","77,952","95,162","1,457","3,082","3,339",21
Gorakhpur,"133,503","71,796","98,127","114,909","124,587","13,651",524,"5,424","2,026","3,398","55,149","38,444","55,149","60,573","1,307",,"75,081",601,"3,341","60,781",903,48,852,"1,093","10,416","11,509","14,881","2,199","72,898","488,187","50,905","119,514","11,427","12,738","16,096","106,901","116,864",2,"2,365","5,445",1
Hamirpur,"27,081","13,900","21,642","23,606","30,006","20,098",70,"1,078",605,473,"17,941","14,218","17,949","19,027",499,2,"19,606",187,"2,111","19,143",839,454,"1,465",52,"2,279","2,331","12,339",0,"59,567","691,045","15,363","19,873",507,926,"1,552","22,474","21,497",0,"9,085","9,183",
Hapur,"30,536","17,679","18,675","23,176","21,471","16,252",354,"4,464",155,"4,309","6,492","4,652","6,492","10,956",72,,"16,848",231,"1,041","14,598",900,257,145,43,"1,361","1,404","4,315",,"33,254","278,239","13,207","29,000","1,716","1,209","2,066","27,148","25,784",125,49,165,12
Hardoi,"121,230","54,450","82,617","101,443","117,020","83,554","1,425","29,999","1,087","28,912","54,975","39,417","63,049","93,048",252,308,"88,212","1,726","8,202","85,607",919,551,9,59,"3,464","3,523","30,959",159,"76,389","913,184","64,408","105,187","1,137","3,886","8,960","92,598","90,052",9,"5,332","5,508",123
Hathras,"48,219","31,208","39,930","44,649","44,106","27,492",629,"21,164","2,368","18,796","19,853","17,849","22,717","43,881",302,"1,651","47,028",176,"5,466","46,855",886,164,"1,069",23,"1,996","2,019","20,854",,"35,807","742,200","23,268","43,258",617,883,"1,918","41,664","41,748",0,"1,224","3,351",
Jalaun,"54,011","25,931","38,907","36,968","38,668","27,322","1,948","2,844","1,839","1,005","20,787","17,242","22,874","25,718",204,"1,261","25,649",425,"2,760","25,073",903,"1,265",571,25,"4,007","4,032","11,244",20,"55,936","708,742","23,171","37,807",666,"1,390","2,398","39,013","42,424",254,"3,650","5,096",64
Jaunpur,"119,447","69,433","90,133","108,490","104,100","39,267",600,"24,076",0,"24,076","55,103","37,615","55,103","79,179","1,299",,"78,892","1,382","4,545","66,645",924,585,118,119,"11,329","11,448","20,049",,"59,382","565,672","50,835","120,620",162,"1,723","4,995","104,851","100,497",0,"3,455","2,435",
Jhansi,"55,172","27,244","33,701","44,839","50,579","19,153","1,970","1,683",596,"1,087","25,735","8,827","33,908","35,591","2,284","3,637","35,413",450,"7,583","35,016",925,"1,684","1,404",105,"8,407","8,512","22,591",234,"59,862","693,817","29,502","48,688","1,022","1,106","1,916","45,769","46,125",0,"15,175","23,660",118
Jyotiba Phule Nagar,"45,447","23,811","29,294","37,418","43,644","17,954",311,"9,457","1,347","8,110","15,668","7,125","19,149","28,606",9,624,"28,284",360,"2,616","24,744",936,118,0,14,"2,204","2,218","10,398",0,"22,431","171,979","21,419","45,077","1,396","2,227","4,067","41,609","38,182",0,"1,060","2,184",11
Kannauj,"45,330","19,271","26,187","37,912","44,432","32,202","1,527","4,922",8,"4,914","23,597","15,877","37,451","42,373",152,664,"37,310",578,"2,958","35,858",938,292,23,23,834,857,"9,318",664,"25,762","375,574","18,951","38,671","1,445","1,923","3,612","30,407","30,887",0,"2,413","1,345",
Kanpur Dehat,"53,498","18,609","34,893","35,905","46,613","36,622","1,431","3,282",64,"3,218","21,015","14,449","24,166","27,448",153,221,"27,236",337,"1,556","26,130",901,"1,117",264,13,758,771,"15,036",0,"74,673","819,288","23,102","39,121",755,"1,773","2,975","35,078","35,764",0,633,"9,659",10
Kanpur Nagar,"178,067","101,369","106,404","138,332","139,234","62,923","1,620","3,212",706,"2,506","37,092","21,146","100,092","103,304","4,046",41,"110,650",550,"9,451","31,529",924,616,"1,516",534,"5,484","6,018","34,165","4,600","122,338","1,171,295","64,888","144,800","1,006","9,276","14,824","135,551","155,007",11,"13,187","19,138",
Kashi Ram Nagar,"40,427","17,124","24,807","31,392","29,470","21,504",396,"7,898",151,"7,747","18,970","11,014","23,795","31,693",2,322,"31,113",732,"2,150","23,835",926,374,0,7,"1,048","1,055","4,802",139,"18,635","197,438","19,328","38,195","1,633","1,899","2,951","34,928","29,984",4,0,85,41
Kaushambi,"50,804","20,577","34,496","42,061","48,323","21,065",544,"3,446",456,"2,990","28,425","15,095","30,449","33,895",149,706,"33,484",585,"3,019","29,374",914,211,67,45,"2,921","2,966","10,043",128,"47,404","432,480","22,599","43,374",398,"1,868","4,168","40,650","39,950",52,"1,229","2,235",23
Kushinagar,"89,764","51,988","60,640","68,511","63,075","14,585",196,"20,699","9,740","10,959","43,499","24,035","44,192","64,891","1,061",0,"74,468",790,"3,895","63,694",901,240,62,61,"2,224","2,285","15,027",,"32,529","156,303","28,896","80,026","2,159","6,833","11,608","78,083","75,374",304,937,448,13
Lakhimpur Kheri,"111,533","44,591","70,447","97,343","96,928","49,957","4,545","15,780","2,621","13,159","62,426","34,979","68,004","83,784",785,"3,120","83,223","1,708","9,393","78,689",916,963,500,87,"7,454","7,541","11,054",0,"33,978","274,806","46,074","91,225",663,"2,745","6,971","85,895","86,124",32,"7,731","11,574",22
Lalitpur,"33,693","16,557","31,572","31,065","30,109","15,313",683,"1,394",979,415,"26,005","7,166","26,956","28,350",802,396,"27,904",447,"2,336","26,893",912,174,245,20,"7,009","7,029","13,402",0,"27,102","342,838","24,335","29,207",542,"1,389","3,561","29,669","29,496",25,"12,684","6,084",87
Lucknow,"165,672","98,567","119,859","117,440","292,927","170,012","4,240","2,030","1,004","1,026","58,063","24,220","58,063","60,093","14,453",,"57,706","1,569","11,553","48,768",897,"2,979","2,844","1,071","6,520","7,591","17,309",5,"156,660","790,544","89,953","144,286","4,444","6,044","9,549","128,766","193,100",234,"47,947","43,445",192
Maharajganj,"72,077","27,291","48,136","59,446","68,648","33,298",122,"10,280",300,"9,980","38,427","23,160","40,305","50,585",67,365,"50,080",639,"3,592","46,774",929,288,2,108,"6,368","6,476","23,811",193,"32,075","303,309","25,413","61,301",543,"2,238","5,592","61,503","58,791",169,"1,008","2,018",20
Mahoba,"21,765","7,946","22,416","19,451","21,802","7,181",299,151,26,125,"12,706","4,792","12,706","12,857",120,0,"12,832",75,"1,451","12,222",921,313,311,17,"3,145","3,162","6,436",0,"19,277","213,162","12,956","16,916",50,258,805,"21,152","44,168",17,"3,377","5,130",23
Mainpuri,"60,893","38,968","42,537","49,298","54,013","13,255",734,"11,903","6,960","4,943","20,648","14,878","23,105","35,008",16,558,"35,569",305,"1,540","34,183",871,158,491,0,724,724,"19,662",5,"36,974","1,153,753","26,504","48,147",565,853,"1,551","51,648","51,015",2,354,"4,398",
Mathura,"61,745","31,455","49,785","50,387","60,216","21,302",660,"13,442","1,120","12,322","23,097","18,472","33,146","46,588",337,0,"36,709",82,"4,716","35,519",876,171,850,517,"7,406","7,923","12,735",422,"48,068","756,971","29,409","57,537","1,813","2,285","3,993","55,506","51,021",4,"4,277","1,824",3
Maunathbhanjan,"64,289","20,576","51,091","50,623","58,612","7,243",64,"4,710","2,924","1,786","26,168","26,102","34,423","39,133",50,0,"30,454",440,"2,016","27,193",951,2,56,5,"1,657","1,662","8,045",0,"31,944","325,586","19,459","52,041",286,276,295,"49,661","49,808",0,"2,295","5,549",4
Meerut,"88,046","48,911","51,721","71,022","73,393","50,519","1,095","8,930",381,"8,549","22,662","12,846","22,662","31,592","2,887",0,"34,337",324,"3,367","32,218",884,825,962,95,"3,711","3,806","18,428",0,"69,228","721,786","32,120","93,480","3,696","11,180","14,109","89,530","88,249",228,"9,862","12,125",96
Mirzapur,"69,681","30,398","43,931","54,219","45,587","28,631",692,"12,089",518,"11,571","35,547","11,278","37,054","49,143","1,825",0,"50,642",846,"3,665","47,882",909,786,11,55,"7,871","7,926","19,568",0,"79,334","609,932","28,480","59,545",644,"1,741","4,099","52,814","47,639",91,"4,578","2,334",15
Moradabad,"79,521","41,957","56,592","63,859","76,348","37,302",304,"25,333","7,046","18,287","21,683","14,735","30,411","55,744","2,611",0,"55,298","1,052","2,740","51,759",916,462,141,30,"1,780","1,810","11,568",14,"116,567","570,020","40,295","73,411","2,217","3,913","6,401","67,779","80,877",0,"13,821","6,116",143
Muzaffarnagar,"62,484","27,404","49,592","54,736","56,071","37,165","2,051","14,112","3,283","10,829","25,998","21,002","52,445","66,557","3,821",0,"66,088",954,"9,400","62,343",929,"2,634","1,283",31,"3,244","3,275","10,179",,"20,895","539,075","45,424","64,549",292,953,"2,659","56,814","55,498",765,"17,368",768,19
Pilibhit,"50,482","31,303","40,658","42,283","46,715","41,972",838,"9,259",4,"9,255","19,673","5,618","33,074","42,333",768,0,"41,291",701,"3,216","28,681",957,449,235,36,"2,270","2,306","5,631",0,"60,997","674,530","26,589","43,094",165,562,"1,652","46,979","47,072",5,"2,382","2,442",
Pratapgarh,"72,459","39,007","52,520","60,532","70,999","48,713","1,152","7,434","3,617","3,817","41,420","36,455","44,887","52,321","1,896",0,"51,564",626,"3,060","49,893",866,641,491,21,"4,061","4,082","11,689",0,"134,073","421,922","37,697","64,995","1,177","2,908","5,455","56,807","53,749",98,"4,982","5,550",9
Rae Bareli,"66,440","23,722","50,131","56,810","58,589","34,537","1,400","1,752",750,"1,002","44,521","21,674","48,986","50,738","2,054",544,"50,538","1,416","4,704","44,824",943,825,"1,333",42,"3,421","3,463","10,149",53,"68,330","666,862","37,921","61,683","1,486","2,378","4,111","62,478","69,363",19,"4,692","3,295",
Rampur,"55,575","29,373","40,851","44,082","44,950","35,168","1,162","19,283",0,"19,283","18,487","15,052","21,049","40,332",853,"1,699","40,789",606,"3,015","39,084",926,297,11,13,"1,314","1,327","12,059",2,"61,021","461,764","27,848","52,807","2,296","4,859","6,541","47,031","45,928",0,"1,845","2,735",3
Saharanpur,"107,786","59,171","80,244","89,939","89,758","62,786","2,572","14,705",646,"14,059","33,188","25,774","45,744","60,449","3,617",233,"59,427","1,221","4,430","57,864",909,"1,933","1,188",42,"2,699","2,741","16,340",663,"42,490","476,189","59,036","92,896",485,"1,108","2,490","81,943","81,715",0,"7,913","5,884",41
Sambhal,"67,731","37,927","50,977","48,571","64,000","19,607",714,"20,814",25,"20,789","26,444","21,975","26,444","47,258",0,,"47,995",577,"4,450","45,566",902,65,0,6,870,876,"9,637",,"29,243","535,147","33,301","57,092","2,571","4,385","8,238","53,076","46,422",0,0,"4,792",12
Sant Kabir Nagar,"47,562","20,533","32,454","40,014","43,971","19,007",228,"6,303",19,"6,284","31,549","21,910","32,443","38,746",330,425,"38,256",588,"1,992","35,556",929,458,69,27,"1,883","1,910","9,308",,"37,168","556,328","15,897","44,155",269,611,"1,274","35,855","35,766",0,412,428,10
Sant Ravidas Nagar,"43,647","22,006","27,451","35,759","37,266","8,487",102,"2,871",460,"2,411","19,574","18,157","19,574","22,445",233,0,"24,052",293,868,"23,808",901,54,17,34,"3,772","3,806","11,144",0,"40,468","391,273","12,908","38,605",140,"1,008","2,694","36,288","35,936",0,"3,834","3,572",46
Shahjahanpur,"89,587","42,901","66,371","73,570","84,349","39,947","1,087","22,828",848,"21,980","34,681","15,156","41,714","64,542",340,0,"57,101","1,250","5,139","55,466",899,"1,270",191,19,"3,216","3,235","19,907","2,013","20,642","121,038","39,722","75,182",674,"2,173","4,985","68,419","70,346",2,"2,036","2,870",18
Shamli,"39,928","24,512","27,982","33,263","37,126","17,716","1,078","5,429",5,"5,424","14,000","3,278","34,500","39,929",100,0,"39,542",482,"3,621","39,125",891,175,0,25,967,992,"10,798",0,"52,285","280,366","24,824","38,475",784,"1,407","2,292","35,118","35,038",2,106,"1,687",64
Shrawasti,"47,378","17,581","29,172","32,777","33,609","25,783","1,191","6,349",7,"6,342","28,556","24,595","29,729","36,078",21,,"33,857","1,094","2,874","27,808",920,135,1,2,919,921,"2,559",12,"18,533","109,787","25,138","40,945",525,"1,333","3,310","29,923","29,222",2,163,"1,277",6
Siddharth Nagar,"73,875","32,984","58,462","60,187","53,165","12,445",229,"29,811",341,"29,470","39,370","34,820","40,569","70,380",223,501,"69,839",596,"1,336","66,689",882,34,239,22,"1,667","1,689","25,939",0,"91,084","590,603","49,419","71,733","8,065","9,283","12,593","56,206","60,648",0,976,"1,661",2
Sitapur,"139,837","63,504","91,520","109,559","120,889","62,824","4,162","25,596","2,269","23,327","74,955","48,224","76,119","101,715",716,34,"100,870","1,240","6,465","98,149",872,"1,640","2,451",111,"8,243","8,354","10,944",361,"36,614","553,351","75,768","106,231","6,062","10,656","17,253","96,655","112,885",148,"8,526","7,549",75
Sonbhadra,"58,837","23,148","36,653","41,290","35,325","20,675",243,"11,696","1,590","10,106","23,435","17,611","25,022","36,718",11,260,"36,546",541,"3,860","30,639",900,"1,414",0,108,"3,761","3,869","6,000",54,"42,916","207,450","15,179","42,581","1,138","1,577","3,548","42,170","41,361","1,398",855,583,58
Sultanpur,"51,030","27,654","40,171","42,758","42,314","31,839",913,"1,294",420,874,"37,611","30,544","37,968","39,262","1,667",217,"38,704",474,"2,703","37,970",919,989,0,17,"1,314","1,331","19,052",0,"68,575","940,380","30,096","47,104",336,"1,244","3,276","42,371","42,699",46,"4,222","4,044",5
Unnav,"68,327","27,482","46,653","61,162","35,029","46,301",885,"5,559","1,630","3,929","37,268","33,482","37,268","42,827",576,,"42,478","1,277","4,424","40,274",916,151,"2,302",21,"2,865","2,886","18,403",,"101,810","961,901","34,803","57,653","1,773","2,458","4,269","60,236","58,583",0,"3,580","5,932",11
Varanasi,"84,163","31,758","49,342","63,999","75,941","33,483",243,960,709,251,"34,967","24,482","34,967","35,927","2,458",0,"35,833",373,"4,993","35,149",850,659,629,104,"10,561","10,665","21,914",21,"33,415","794,721","40,770","78,694",745,"2,168","4,669","75,579","80,748",15,"13,921","10,758",4
