Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"13,551","13,428","13,298","13,644","11,285","36,502","1,195",0.0,0.0,0.0,"5,285",291,"10,646","10,646","1,751","3,501","10,659",43,"1,482","5,958",921,794,340,5,"3,352","3,357","4,928",227,"9,911","72,873","11,374","11,399",0,0,0,"10,631","10,307",0,"6,087","20,131",59
Krishnagiri,"27,508","24,083","27,538","28,059","20,990","70,783",854,72.0,34.0,38.0,"17,462",834,"23,375","23,447","4,399","3,390","23,311",249,"3,633","15,568",926,"1,679",494,16,"7,929","7,945","11,564",377,"21,969","166,400","24,153","24,233",0,0,0,"21,297","24,513",2,"10,740","36,593",88
Madurai,"52,145","49,093","51,683","51,176","32,499","95,700","3,464",0.0,0.0,0.0,"26,231","6,163","42,100","42,100","9,164","7,632","42,132",96,"4,493","25,902",955,"1,847","1,305",14,"11,625","11,639","13,961",720,"23,277","223,245","46,387","45,416",0,0,0,"45,062","42,978",0,"23,227","56,066",395
Nagapattinam,"20,668","20,193","25,507","20,062","18,655","38,217",346,0.0,0.0,0.0,"9,125",175,"15,084","15,084","4,191","3,115","15,082",56,"1,544","7,760",930,"1,321",440,10,"4,410","4,420","10,126",138,"22,414","163,519","18,636","18,669",0,0,0,"18,801","17,819",12,"8,218","66,280",14
Namakkal,"20,974","19,696","20,695","21,594","23,189","51,362",311,2.0,0.0,2.0,"7,444",145,"16,040","16,042","2,921","5,640","16,065",40,"1,803","7,464",897,"1,408",673,12,"5,855","5,867","8,099",26,"25,914","252,745","17,624","17,624",0,0,0,"18,453","18,136",13,"6,869","63,844",57
Nilgiris,"7,219","6,997","6,920","6,697","9,183","6,575",75,3.0,3.0,0.0,"3,191",80,"5,521","5,524","1,071",635,"5,516",27,757,"3,817",996,307,24,11,"1,847","1,858","3,141",231,"8,357","119,291","6,162","6,178",0,0,0,"7,391","6,734",117,"2,208","41,245",4
Perambalur,"8,781","8,305","8,747","8,583","8,295","30,188",233,0.0,0.0,0.0,"5,065",11,"7,515","7,515","2,234","1,416","7,515",35,"1,390","3,865",882,943,310,6,"2,224","2,230","4,587",0,"9,300","34,280","7,050","7,054",0,0,0,"7,519","7,439",0,"6,067","27,121",41
Pudukkottai,"25,654","23,694","25,215","24,834","26,286","54,442",905,0.0,0.0,0.0,"13,068",42,"19,700","19,700","4,680","3,431","20,130",109,"4,059","12,302",934,"1,692",543,46,"5,236","5,282","10,970",110,"19,963","156,858","21,766","22,145",0,0,0,"22,637","22,073",1,"3,711","45,875",47
Ramanathapuram,"19,979","19,186","18,196","19,923","20,296","59,127","1,312",0.0,0.0,0.0,"9,533",73,"16,994","16,994","4,921","3,985","17,018",59,"2,459","8,088",964,"1,025",410,22,"5,570","5,592","9,676",165,"21,960","187,555","17,873","17,636",0,0,0,"17,239","15,946",0,"12,146","38,056",41
Salem,"56,334","53,596","56,490","56,384","32,168","103,974",979,0.0,0.0,0.0,"21,460",241,"44,539","44,539","6,603","9,995","44,568",308,"4,844","27,915",914,"4,045","1,162",9,"11,650","11,659","13,289",71,"23,195","226,724","50,025","50,043",0,0,0,"45,685","44,283",6,"6,298","36,568",10
Sivaganga,"19,127","18,953","19,011","18,935","15,372","38,635","1,098",0.0,0.0,0.0,"11,018","1,785","16,140","16,140","4,300","2,838","16,071",129,"2,255","9,003",947,"1,175",342,48,"5,535","5,583","7,732",104,"17,802","241,220","15,871","15,921",0,0,0,"15,441","14,864",0,"10,955","28,525",51
Thanjavur,"32,910","32,484","44,781","33,409","24,267","89,295","2,796",0.0,0.0,0.0,"24,619",250,"39,999","39,999","10,016","11,926","40,014",355,"8,399","18,035",954,"2,656","1,523",43,"10,954","10,997","19,101",316,"35,964","275,990","29,829","29,932",0,0,0,"27,414","27,272",0,"14,160","62,375",43
Theni,"17,045","14,425","17,325","16,010","11,317","67,306","2,754",13.0,3.0,10.0,"12,958","1,162","15,725","15,738","5,798","1,840","15,710",48,"2,396","8,147",925,999,559,6,"5,152","5,158","5,701",270,"7,303","135,145","15,136","14,995",0,0,0,"13,844","12,672",0,"12,457","49,715",117
Thiruvallur,"35,983","34,644","37,618","35,570","38,115","72,469",369,0.0,0.0,0.0,"16,381","2,134","22,314","22,314","4,918","1,991","22,315",64,"2,659","15,524",957,"1,969",626,50,"8,685","8,735","9,634",50,"23,454","199,745","31,381","31,397",0,0,0,"31,755","30,772",6,"10,741","39,859",27
Thiruvarur,"17,571","17,058","17,572","17,909","17,928","75,482","1,703",6.0,1.0,5.0,"9,604","2,026","14,914","14,920","4,946","3,610","14,916",12,"2,550","6,368",908,"1,378",491,15,"4,135","4,150","10,463",0,"23,381","222,810","15,431","15,425",0,0,0,"14,667","13,960",0,"13,298","50,148",163
Tiruchirappalli,"40,643","38,286","47,781","39,423","31,490","110,352","3,804",9.0,2.0,7.0,"19,239","4,878","34,768","34,777","6,717","8,811","34,792",120,"2,825","19,733",919,"2,617","1,135",32,"8,980","9,012","9,438","1,011","19,860","156,139","34,902","34,571",0,0,0,"37,172","32,496",0,"17,135","41,777",258
Tirunelveli,"42,158","40,683","39,334","40,163","32,585","97,286",734,3.0,2.0,1.0,"16,188",224,"40,278","40,281","7,018","13,535","40,152",168,"3,329","19,902",978,"1,567",626,26,"12,256","12,282","11,147",890,"19,364","129,746","37,776","37,631",0,0,0,"38,476","36,608",7,"9,707","24,412",11
Tirupur,"32,190","31,901","31,916","32,806","27,037","77,195",266,18.0,12.0,6.0,"11,319",202,"22,882","22,900","5,350","6,126","22,771",296,"3,588","11,347",961,"1,176",259,20,"7,325","7,345","9,851",266,"14,283","133,056","29,079","29,099",0,0,0,"25,878","25,820",2,"11,746","69,892",186
Tiruvanamalai,"38,014","36,818","37,734","37,953","37,200","102,611","1,520",43.0,41.0,2.0,"20,527",976,"27,285","27,328","3,710","1,215","27,396",266,"3,279","22,098",871,"2,803","1,219",12,"9,158","9,170","11,199",0,"20,329","161,164","32,337","32,356",0,0,0,"31,726","30,698",0,"13,853","52,698",136
Toothukudi,"22,721","21,960","21,062","22,628","17,748","74,973","2,756",0.0,0.0,0.0,"12,482",404,"20,839","20,839","6,172","4,466","20,823",78,"2,433","10,246",933,685,554,16,"7,593","7,609","10,036",674,"22,742","95,510","20,898","20,884",0,0,0,"18,898","18,112",0,"14,793","83,957",75
Vellore,"57,302","53,214","57,981","57,147","49,357","149,298","1,581",0.0,0.0,0.0,"34,392",900,"60,126","60,126","10,103","8,789","59,812",517,"6,033","41,271",931,"4,736","1,403",10,"18,199","18,209","21,779",518,"23,900","280,520","49,360","49,401",0,0,0,"48,594","47,267",19,"24,897","129,608",101
Viluppuram,"54,883","50,688","57,586","53,555","43,300","146,763","1,789",0.0,0.0,0.0,"28,402",101,"37,576","37,576","7,218","2,127","37,307",341,"7,733","28,252",923,"5,478","1,444",2,"10,907","10,909","14,335",0,"47,204","373,657","46,922","47,062",0,0,0,"48,396","47,403",7,"18,743","85,844",506
Virudhunagar,"23,611","23,294","23,382","24,257","19,228","69,786","1,751",0.0,0.0,0.0,"14,670",248,"23,849","23,849","6,974","5,541","23,725",125,"2,555","11,324",929,"1,229",468,20,"9,318","9,338","9,105",543,"23,315","207,407","21,876","21,860",0,0,0,"21,677","21,269",27,"12,578","33,142",69
