Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Koch Bihar,"53,824","45,108","48,095","48,337","44,657","52,424",319,"5,358",0,"5,358","33,953","5,245","42,396","47,754","5,247","7,797","47,347",768,"7,445","41,710",927,"3,129","1,007",42,"9,101","9,143","22,419",,"524,153","1,644,004","36,384","46,371",0,1,1,"47,277","46,739","2,717","6,626","10,310",538
Kolkata,"185,674","46,385","121,302","55,351","155,771","36,938","2,450",,,,"74,630","5,179","83,067","83,067","39,151","5,880","81,522","2,065","21,569","50,310",939,"4,021","2,579","1,323","11,420","12,743","12,060","1,910","109,428","985,189","82,779","90,062",160,284,393,"41,355","40,994",131,"67,633","76,966",981
Maldah,"104,414","84,732","84,410","93,768","95,653","56,486",119,"14,539",0,"14,539","68,274","46,639","79,785","94,324","6,439","10,071","93,051","1,879","16,429","91,874",923,"2,223","1,246",26,"7,422","7,448","20,539",0,"377,613","1,147,772","74,354","94,449",0,0,0,"91,387","88,997","4,145","9,398","17,214",693
Murshidabad,"166,830","142,768","144,573","153,723","137,009","117,905",137,"11,779",0,"11,779","106,682","29,417","133,020","144,799","14,480","23,858","142,954","2,800","19,900","108,321",950,"9,141","1,795",76,"18,870","18,946","20,099",0,"677,467","1,545,282","126,919","142,653",1,3,6,"146,658","145,357",542,"19,976","48,268","1,705"
Nadia,"79,380","70,385","73,879","71,899","73,590","53,261",158,862,1,861,"41,870","8,393","63,038","63,900","11,781","19,224","63,161",821,"6,878","39,957",949,"5,786","2,212",95,"7,189","7,284","36,459",38,"523,795","1,441,190","57,940","69,418",1,1,4,"70,818","71,440","1,174","20,263","20,319",703
North Twenty Four Parganas,"145,633","109,552","140,947","116,316","132,260","72,933",508,"2,445",0,"2,445","61,876","10,665","88,397","90,842","17,619","22,306","90,753",987,"9,469","56,147",940,"5,522","2,385","1,200","9,678","10,878","21,719",268,"674,584","1,136,293","80,203","101,229",314,326,369,"120,564","114,083",260,"27,087","57,583",263
Paschim Barddhaman,"43,154","25,698","36,119","35,877","28,921","19,013",309,107,0,107,"21,139",449,"21,139","21,246","4,304",,"20,869",436,"3,434","19,724",928,"1,181",852,66,"3,928","3,994","12,252",,"216,595","765,240","29,347","39,379",470,451,489,"39,122","37,522","2,690","7,044","5,800",335
Paschim Medinipur,"106,964","91,129","88,624","83,728","81,670","75,310",86,"3,879","2,533","1,346","55,163","8,618","68,999","72,878","10,167","6,038","72,244","1,023","13,240","70,363",958,"5,703",967,197,"15,438","15,635","27,679",31,"478,767","1,268,658","74,071","83,448",51,48,89,"87,813","87,052","2,808","24,042","40,482",998
Purba Barddhaman,"121,879","98,591","139,914","108,354","95,108","70,049",814,218,0,218,"70,816","2,374","116,074","116,292","15,955","36,406","114,480","2,164","21,889","110,306",847,"4,517","1,568",142,"22,549","22,691","47,815",324,"1,126,530","3,320,248","90,415","111,115",470,457,492,"112,510","110,226","3,181","31,398","31,525","1,546"
Purba Medinipur,"85,996","77,662","77,635","78,412","82,368","54,383",616,"7,169",1,"7,168","43,491","10,843","66,982","74,151","10,546","18,085","73,976",589,"11,920","54,056",944,"5,292",617,72,"9,212","9,284","31,116",17,"724,910","1,745,160","65,014","81,225",7,16,28,"78,481","79,346","2,148","13,447","10,812",556
Puruliya,"59,052","53,427","51,950","52,379","47,618","34,882",168,"3,740",7,"3,733","43,195","16,941","43,971","47,711","3,429",739,"47,176",937,"11,307","45,301",950,"4,001",382,10,"8,225","8,235","13,168",0,"383,681","1,441,997","41,737","47,489",429,346,75,"52,412","52,540",885,"12,320","15,000",664
South Twenty Four Parganas,"152,177","128,521","129,952","136,192","135,071","134,797",216,"13,841",0,"13,841","76,991","3,007","102,996","116,837","14,835","7,899","115,887","1,267","13,351","87,423",961,"7,730","1,543",35,"7,447","7,482","28,709",,"1,176,860","2,745,005","96,322","125,166",0,0,0,"135,797","131,778","4,331","23,599","35,943",695
Uttar Dinajpur,"74,466","66,418","69,235","68,883","65,813","56,971",107,"19,241",0,"19,241","31,832","5,530","40,053","59,294","4,312","6,784","57,963","1,329","6,093","55,250",943,"3,186",305,39,"2,903","2,942","17,490",,"244,276","964,103","47,039","66,005",0,0,0,"66,808","66,215",708,"4,545","6,053",755
