Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Dahod,"68,978","44,864","42,517","44,794","59,400","61,537","4,094",235,50,185,"37,530","20,100","59,721","59,956",991,71,"60,302",545,"7,442","55,617",922,"1,012",164,264,"14,373","14,637","22,845",282,"1,03,077","7,97,167","62,836","63,828","2,269","1,784","2,049","56,735","56,090",4,"3,204","8,980","1,569"
Devbhumi Dwarka,"15,262","12,752","13,480","14,643","15,071","11,399",74,163,80,83,"3,113","2,312","12,703","12,866",195,"1,064","13,950",157,"1,155","11,418",936,230,17,1,"2,409","2,410","9,266",0,"35,537","4,45,246","14,001","14,512",510,443,370,"13,586","14,066",19,"1,116","17,123",268
Gandhinagar,"33,536","29,970","27,189","30,251","31,432","21,101",944,2,0,2,"11,477","2,083","27,364","27,366","2,492","2,236","26,332",134,"3,804","22,056",953,521,357,83,"13,547","13,630","11,238","12,209","79,713","14,50,175","20,842","32,016",339,66,67,"33,008","34,413",165,"7,313","13,026",306
Gir Somnath,"26,399","22,989","20,442","22,086","24,807","16,962",131,849,218,631,"9,199","5,143","13,109","13,958",824,828,"18,619",436,"2,974","14,671",919,505,21,5,"3,602","3,607","15,424",0,"82,350","8,76,347","23,175","23,053","1,543","1,295","2,092","22,305","22,658",334,23,"2,327","1,795"
Jamnagar,"30,761","25,126","22,267","27,457","27,498","18,258",182,341,158,183,"14,328","10,415","25,911","26,252","2,670","1,246","29,193",416,"3,703","19,713",928,"1,115",550,2,"4,511","4,513","19,602",301,"58,218","11,56,903","32,739","32,619",41,17,16,"29,374","29,095",17,"10,010","26,614","1,277"
Junagadh,"25,604","21,302","17,296","19,928","25,194","19,537",449,84,40,44,"11,102","5,258","21,450","21,534","1,864",257,"21,493",259,"2,565","19,599",909,444,109,4,"3,784","3,788","17,776",576,"89,211","7,46,865","14,521","17,761",108,34,34,"19,599","19,886",272,"1,046","3,813",314
Kachchh,"56,897","41,406","41,561","48,962","53,069","37,930",820,197,74,123,"16,385","9,014","52,234","52,431",829,"1,821","54,573",523,"2,859","45,275",942,777,99,0,"7,903","7,903","10,764","2,525","96,697","4,92,300","45,220","57,740","6,463","5,735","6,062","47,595","51,688",216,892,"3,420",564
Kheda,"54,245","47,842","43,660","40,092","58,253","39,374",580,47,32,15,"13,073","9,125","46,696","46,743","1,268",728,"48,020",325,"4,263","46,756",948,"1,281",240,36,"17,205","17,241","26,475","9,594","40,909","4,09,824","35,149","47,385",539,265,153,"45,152","45,722",32,"3,146","8,977",431
Mahesana,"45,545","38,439","37,452","41,564","42,087","29,782",434,4,1,3,"11,517","5,889","42,882","42,886","1,391","8,987","44,053",686,"6,573","35,034",906,"1,168",230,24,"10,776","10,800","27,077","6,953","1,81,287","17,06,089","37,518","43,782",6,1,0,"35,108","34,756",4,"6,510","16,084",730
Mahisagar,"26,565","20,329","18,013","22,173","25,724","18,145",519,167,98,69,"3,703","1,542","21,412","21,579",63,214,"22,720",217,"1,841","20,684",959,303,2,29,"5,347","5,376","8,669","3,134","32,019","2,31,616","11,967","21,808",763,602,774,"19,409","20,997",158,"2,080","2,107",508
Morbi,"22,947","19,132","16,235","15,837","22,171","15,611",103,108,99,9,"9,243","6,499","26,391","26,499",240,"1,558","26,967",228,"1,728","26,612",929,522,14,0,"2,221","2,221","10,991",637,"29,589","6,60,207","24,874","24,777",116,20,20,"22,106","21,897",1,351,"4,151",277
Narmada,"10,948","8,720","7,702","6,712","9,493","9,117",58,733,38,695,"6,981","1,173","8,426","9,159",375,124,"9,086",239,"2,633","8,848",929,384,16,1,"2,662","2,663","2,708",60,"11,969","1,17,881","8,267","8,602",0,0,0,"9,229","9,155","2,684","1,193","3,216",268
Navsari,"20,804","17,644","16,919","15,572","18,589","14,788",91,6,5,1,"7,824","2,925","16,907","16,913","1,073","3,444","16,889",132,"3,357","13,538",933,739,327,15,"4,017","4,032","6,488",126,"34,570","2,13,306","19,269","18,468",2,0,0,"18,603","18,600",65,"2,681","9,940",237
Panch Mahals,"43,148","30,932","21,768","33,380","43,011","29,104",837,239,122,117,"9,355","8,172","35,044","35,283",809,801,"38,060",485,"3,534","33,767",908,"1,435",130,16,"5,818","5,834","14,195","1,036","44,954","3,24,886","26,184","34,667",527,164,253,"28,939","38,659",94,909,"2,712","1,091"
Patan,"30,283","25,501","27,769","23,380","30,642","9,453",456,13,11,2,"9,590","2,021","38,439","38,452",986,"1,915","38,404",369,"3,960","35,838",936,149,185,178,"15,525","15,703","14,090","19,807","60,084","2,75,113","27,855","27,805",0,0,0,"27,509","27,777",195,"3,706","12,076",505
Porbandar,"10,770","8,712","8,820","7,397","10,384","12,632",167,39,15,24,"3,973","2,154","8,249","8,288",676,"1,649","8,629",25,598,"7,978",906,161,84,0,"1,166","1,166","3,146",39,"16,590","1,93,476","7,061","7,830",94,45,63,"9,252","9,215",14,660,"1,613",143
Rajkot,"67,973","51,064","61,841","46,410","67,113","33,376","1,112",201,62,139,"21,851","5,021","59,651","59,852","3,279","4,522","59,870",624,"8,034","55,133",877,"2,290",935,19,"7,085","7,104","29,551","2,751","97,141","13,66,285","63,931","66,074",99,78,64,"59,449","59,542","2,331","9,709","17,301","1,170"
Sabar Kantha,"33,155","27,647","25,735","27,124","31,922","27,925","4,938",613,306,307,"10,558","1,467","26,574","27,187",801,"2,834","26,882",354,"4,429","22,900",913,"1,011",198,229,"6,012","6,241","20,049","1,741","58,072","6,73,854","31,327","33,619",13,6,8,"28,106","29,685",194,"2,210","12,606",976
Surat,"1,59,672","1,27,265","1,04,706","95,834","1,40,435","1,07,961","1,155",256,189,67,"35,677","18,328","1,65,458","1,65,714","7,470","31,595","1,66,962",809,"16,380","1,23,933",871,"1,248","1,206",31,"55,274","55,305","16,074","45,496","1,88,866","27,21,606","1,21,166","1,32,229",511,284,313,"1,07,411","1,06,869",131,"23,027","73,588",850
Surendranagar,"33,617","27,941","25,761","22,772","33,679","25,701",256,184,43,141,"8,827","3,062","24,241","24,425",219,"2,086","24,501",208,"1,963","24,658",889,438,14,60,"6,699","6,759","14,911","2,340","54,757","7,76,329","31,204","31,605",134,84,79,"29,505","29,175",807,"1,946","10,308",481
Tapi,"11,465","10,287","8,307","8,367","10,765","9,464",381,127,30,97,"6,803","1,504","8,620","8,747",638,160,"8,676",110,"2,297","8,429",930,373,82,283,"3,087","3,370","4,131",0,"44,403","4,33,365","8,500","9,869",0,0,0,"10,320","10,317",329,"2,521","3,062",285
The Dangs,"6,783","6,036","5,255","6,193","6,823","6,543",140,"1,246",69,"1,177","3,217",601,"3,798","5,044",102,0,"5,378",89,"1,070","5,430",976,246,39,282,"1,671","1,953",927,0,"21,743","75,822","5,331","6,437",19,10,47,"5,090","5,204",227,921,"2,645",194
Vadodara,"68,812","55,223","49,112","53,042","61,003","44,160","1,015",135,62,73,"22,816","9,023","51,930","52,065","4,844","8,855","51,628",853,"7,560","42,819",880,"1,088","1,346",8,"10,239","10,247","18,088","2,526","1,69,153","21,83,395","54,533","65,945",284,125,129,"53,446","54,457",586,"6,596","18,631","2,460"
Valsad,"37,864","27,141","24,526","24,514","35,214","31,262",374,253,40,213,"13,068","7,513","29,706","29,959","1,438",354,"33,108",427,"5,333","31,411",907,823,308,143,"10,233","10,376","5,602","2,795","38,044","3,06,669","28,228","29,878",169,127,126,"24,196","23,736",26,"2,137","17,485",314
